"county","cousub20","tract","CountyName","MCDName","hus20","afact"
"County code","County subdivision (2020)","Tract","County name","County subdivision / MCD name","Total housing units (2020 Census)","cousub20-to-tract allocation factor"
"09001","04720","2001.00","Fairfield CT","Bethel town, Fairfield CT",1644,0.206 
"09001","04720","2002.00","Fairfield CT","Bethel town, Fairfield CT",2623,0.3287 
"09001","04720","2003.01","Fairfield CT","Bethel town, Fairfield CT",1773,0.2222 
"09001","04720","2003.02","Fairfield CT","Bethel town, Fairfield CT",1940,0.2431 
"09001","08070","0701.00","Fairfield CT","Bridgeport town, Fairfield CT",2788,0.0474 
"09001","08070","0702.00","Fairfield CT","Bridgeport town, Fairfield CT",1858,0.0316 
"09001","08070","0703.00","Fairfield CT","Bridgeport town, Fairfield CT",477,0.0081 
"09001","08070","0704.00","Fairfield CT","Bridgeport town, Fairfield CT",610,0.0104 
"09001","08070","0705.00","Fairfield CT","Bridgeport town, Fairfield CT",761,0.0129 
"09001","08070","0706.00","Fairfield CT","Bridgeport town, Fairfield CT",1748,0.0297 
"09001","08070","0709.00","Fairfield CT","Bridgeport town, Fairfield CT",1002,0.017 
"09001","08070","0710.00","Fairfield CT","Bridgeport town, Fairfield CT",1296,0.022 
"09001","08070","0711.00","Fairfield CT","Bridgeport town, Fairfield CT",1631,0.0277 
"09001","08070","0712.00","Fairfield CT","Bridgeport town, Fairfield CT",2028,0.0344 
"09001","08070","0713.00","Fairfield CT","Bridgeport town, Fairfield CT",1501,0.0255 
"09001","08070","0714.00","Fairfield CT","Bridgeport town, Fairfield CT",1394,0.0237 
"09001","08070","0716.00","Fairfield CT","Bridgeport town, Fairfield CT",880,0.0149 
"09001","08070","0719.00","Fairfield CT","Bridgeport town, Fairfield CT",1646,0.028 
"09001","08070","0720.00","Fairfield CT","Bridgeport town, Fairfield CT",1350,0.0229 
"09001","08070","0721.00","Fairfield CT","Bridgeport town, Fairfield CT",2739,0.0465 
"09001","08070","0722.00","Fairfield CT","Bridgeport town, Fairfield CT",1743,0.0296 
"09001","08070","0723.00","Fairfield CT","Bridgeport town, Fairfield CT",1900,0.0323 
"09001","08070","0724.00","Fairfield CT","Bridgeport town, Fairfield CT",956,0.0162 
"09001","08070","0725.00","Fairfield CT","Bridgeport town, Fairfield CT",2357,0.04 
"09001","08070","0726.00","Fairfield CT","Bridgeport town, Fairfield CT",3090,0.0525 
"09001","08070","0727.00","Fairfield CT","Bridgeport town, Fairfield CT",1335,0.0227 
"09001","08070","0728.00","Fairfield CT","Bridgeport town, Fairfield CT",1973,0.0335 
"09001","08070","0729.00","Fairfield CT","Bridgeport town, Fairfield CT",1588,0.027 
"09001","08070","0730.00","Fairfield CT","Bridgeport town, Fairfield CT",705,0.012 
"09001","08070","0731.00","Fairfield CT","Bridgeport town, Fairfield CT",1856,0.0315 
"09001","08070","0732.00","Fairfield CT","Bridgeport town, Fairfield CT",1974,0.0335 
"09001","08070","0733.00","Fairfield CT","Bridgeport town, Fairfield CT",1484,0.0252 
"09001","08070","0734.00","Fairfield CT","Bridgeport town, Fairfield CT",1482,0.0252 
"09001","08070","0735.00","Fairfield CT","Bridgeport town, Fairfield CT",1343,0.0228 
"09001","08070","0736.00","Fairfield CT","Bridgeport town, Fairfield CT",888,0.0151 
"09001","08070","0737.00","Fairfield CT","Bridgeport town, Fairfield CT",2051,0.0348 
"09001","08070","0738.00","Fairfield CT","Bridgeport town, Fairfield CT",869,0.0148 
"09001","08070","0739.00","Fairfield CT","Bridgeport town, Fairfield CT",1413,0.024 
"09001","08070","0740.00","Fairfield CT","Bridgeport town, Fairfield CT",883,0.015 
"09001","08070","0743.00","Fairfield CT","Bridgeport town, Fairfield CT",1877,0.0319 
"09001","08070","0744.00","Fairfield CT","Bridgeport town, Fairfield CT",1801,0.0306 
"09001","08070","2572.00","Fairfield CT","Bridgeport town, Fairfield CT",1597,0.0271 
"09001","08980","2051.00","Fairfield CT","Brookfield town, Fairfield CT",1923,0.2702 
"09001","08980","2052.00","Fairfield CT","Brookfield town, Fairfield CT",2548,0.3581 
"09001","08980","2053.00","Fairfield CT","Brookfield town, Fairfield CT",2645,0.3717 
"09001","18500","2101.01","Fairfield CT","Danbury town, Fairfield CT",1354,0.0403 
"09001","18500","2101.02","Fairfield CT","Danbury town, Fairfield CT",1448,0.0431 
"09001","18500","2102.01","Fairfield CT","Danbury town, Fairfield CT",1260,0.0375 
"09001","18500","2102.02","Fairfield CT","Danbury town, Fairfield CT",1027,0.0306 
"09001","18500","2103.00","Fairfield CT","Danbury town, Fairfield CT",2190,0.0653 
"09001","18500","2104.01","Fairfield CT","Danbury town, Fairfield CT",1801,0.0537 
"09001","18500","2104.02","Fairfield CT","Danbury town, Fairfield CT",1761,0.0525 
"09001","18500","2105.01","Fairfield CT","Danbury town, Fairfield CT",1383,0.0412 
"09001","18500","2105.02","Fairfield CT","Danbury town, Fairfield CT",3239,0.0965 
"09001","18500","2106.00","Fairfield CT","Danbury town, Fairfield CT",2460,0.0733 
"09001","18500","2107.01","Fairfield CT","Danbury town, Fairfield CT",1847,0.055 
"09001","18500","2107.02","Fairfield CT","Danbury town, Fairfield CT",1350,0.0402 
"09001","18500","2108.00","Fairfield CT","Danbury town, Fairfield CT",2128,0.0634 
"09001","18500","2109.00","Fairfield CT","Danbury town, Fairfield CT",2209,0.0658 
"09001","18500","2110.00","Fairfield CT","Danbury town, Fairfield CT",1573,0.0469 
"09001","18500","2111.00","Fairfield CT","Danbury town, Fairfield CT",47,0.0014 
"09001","18500","2112.01","Fairfield CT","Danbury town, Fairfield CT",1518,0.0452 
"09001","18500","2112.02","Fairfield CT","Danbury town, Fairfield CT",1191,0.0355 
"09001","18500","2113.00","Fairfield CT","Danbury town, Fairfield CT",1459,0.0435 
"09001","18500","2114.00","Fairfield CT","Danbury town, Fairfield CT",2317,0.069 
"09001","18850","0301.00","Fairfield CT","Darien town, Fairfield CT",1196,0.1646 
"09001","18850","0302.00","Fairfield CT","Darien town, Fairfield CT",1159,0.1595 
"09001","18850","0303.00","Fairfield CT","Darien town, Fairfield CT",1524,0.2098 
"09001","18850","0304.00","Fairfield CT","Darien town, Fairfield CT",1478,0.2034 
"09001","18850","0305.00","Fairfield CT","Darien town, Fairfield CT",1908,0.2626 
"09001","23890","1051.00","Fairfield CT","Easton town, Fairfield CT",1532,0.5559 
"09001","23890","1052.00","Fairfield CT","Easton town, Fairfield CT",1224,0.4441 
"09001","26620","0601.00","Fairfield CT","Fairfield town, Fairfield CT",1011,0.046 
"09001","26620","0602.00","Fairfield CT","Fairfield town, Fairfield CT",1657,0.0754 
"09001","26620","0603.00","Fairfield CT","Fairfield town, Fairfield CT",1388,0.0631 
"09001","26620","0604.00","Fairfield CT","Fairfield town, Fairfield CT",1596,0.0726 
"09001","26620","0605.00","Fairfield CT","Fairfield town, Fairfield CT",1007,0.0458 
"09001","26620","0606.00","Fairfield CT","Fairfield town, Fairfield CT",1107,0.0504 
"09001","26620","0607.00","Fairfield CT","Fairfield town, Fairfield CT",1898,0.0863 
"09001","26620","0608.00","Fairfield CT","Fairfield town, Fairfield CT",793,0.0361 
"09001","26620","0609.00","Fairfield CT","Fairfield town, Fairfield CT",926,0.0421 
"09001","26620","0610.00","Fairfield CT","Fairfield town, Fairfield CT",1704,0.0775 
"09001","26620","0611.00","Fairfield CT","Fairfield town, Fairfield CT",1330,0.0605 
"09001","26620","0612.00","Fairfield CT","Fairfield town, Fairfield CT",880,0.04 
"09001","26620","0613.00","Fairfield CT","Fairfield town, Fairfield CT",1230,0.056 
"09001","26620","0614.00","Fairfield CT","Fairfield town, Fairfield CT",1371,0.0624 
"09001","26620","0615.00","Fairfield CT","Fairfield town, Fairfield CT",1861,0.0847 
"09001","26620","0616.00","Fairfield CT","Fairfield town, Fairfield CT",2223,0.1011 
"09001","33620","0101.01","Fairfield CT","Greenwich town, Fairfield CT",1716,0.0668 
"09001","33620","0101.02","Fairfield CT","Greenwich town, Fairfield CT",1619,0.0631 
"09001","33620","0102.01","Fairfield CT","Greenwich town, Fairfield CT",1130,0.044 
"09001","33620","0102.02","Fairfield CT","Greenwich town, Fairfield CT",2186,0.0851 
"09001","33620","0103.00","Fairfield CT","Greenwich town, Fairfield CT",1744,0.0679 
"09001","33620","0104.00","Fairfield CT","Greenwich town, Fairfield CT",2396,0.0933 
"09001","33620","0105.00","Fairfield CT","Greenwich town, Fairfield CT",2987,0.1163 
"09001","33620","0106.00","Fairfield CT","Greenwich town, Fairfield CT",1249,0.0486 
"09001","33620","0107.00","Fairfield CT","Greenwich town, Fairfield CT",1863,0.0726 
"09001","33620","0108.00","Fairfield CT","Greenwich town, Fairfield CT",1292,0.0503 
"09001","33620","0109.00","Fairfield CT","Greenwich town, Fairfield CT",1994,0.0777 
"09001","33620","0110.00","Fairfield CT","Greenwich town, Fairfield CT",1923,0.0749 
"09001","33620","0111.00","Fairfield CT","Greenwich town, Fairfield CT",1642,0.0639 
"09001","33620","0112.00","Fairfield CT","Greenwich town, Fairfield CT",786,0.0306 
"09001","33620","0113.00","Fairfield CT","Greenwich town, Fairfield CT",1150,0.0448 
"09001","48620","1001.00","Fairfield CT","Monroe town, Fairfield CT",2179,0.315 
"09001","48620","1002.00","Fairfield CT","Monroe town, Fairfield CT",2455,0.3549 
"09001","48620","1003.00","Fairfield CT","Monroe town, Fairfield CT",2284,0.3302 
"09001","50580","0351.01","Fairfield CT","New Canaan town, Fairfield CT",1657,0.2209 
"09001","50580","0351.02","Fairfield CT","New Canaan town, Fairfield CT",1684,0.2245 
"09001","50580","0352.00","Fairfield CT","New Canaan town, Fairfield CT",1126,0.1501 
"09001","50580","0353.00","Fairfield CT","New Canaan town, Fairfield CT",1299,0.1732 
"09001","50580","0354.00","Fairfield CT","New Canaan town, Fairfield CT",1736,0.2314 
"09001","50860","2201.00","Fairfield CT","New Fairfield town, Fairfield CT",1837,0.326 
"09001","50860","2202.00","Fairfield CT","New Fairfield town, Fairfield CT",1795,0.3185 
"09001","50860","2203.00","Fairfield CT","New Fairfield town, Fairfield CT",2003,0.3555 
"09001","52980","2301.00","Fairfield CT","Newtown town, Fairfield CT",3022,0.2928 
"09001","52980","2302.00","Fairfield CT","Newtown town, Fairfield CT",763,0.0739 
"09001","52980","2303.00","Fairfield CT","Newtown town, Fairfield CT",1291,0.1251 
"09001","52980","2304.00","Fairfield CT","Newtown town, Fairfield CT",2091,0.2026 
"09001","52980","2305.01","Fairfield CT","Newtown town, Fairfield CT",1498,0.1451 
"09001","52980","2305.02","Fairfield CT","Newtown town, Fairfield CT",1657,0.1605 
"09001","56060","0425.00","Fairfield CT","Norwalk town, Fairfield CT",1493,0.0391 
"09001","56060","0426.00","Fairfield CT","Norwalk town, Fairfield CT",1874,0.0491 
"09001","56060","0427.00","Fairfield CT","Norwalk town, Fairfield CT",2766,0.0725 
"09001","56060","0428.00","Fairfield CT","Norwalk town, Fairfield CT",1789,0.0469 
"09001","56060","0429.00","Fairfield CT","Norwalk town, Fairfield CT",674,0.0177 
"09001","56060","0430.00","Fairfield CT","Norwalk town, Fairfield CT",1254,0.0329 
"09001","56060","0431.00","Fairfield CT","Norwalk town, Fairfield CT",1835,0.0481 
"09001","56060","0432.00","Fairfield CT","Norwalk town, Fairfield CT",1205,0.0316 
"09001","56060","0433.00","Fairfield CT","Norwalk town, Fairfield CT",1195,0.0313 
"09001","56060","0434.00","Fairfield CT","Norwalk town, Fairfield CT",2054,0.0538 
"09001","56060","0435.00","Fairfield CT","Norwalk town, Fairfield CT",1028,0.0269 
"09001","56060","0436.00","Fairfield CT","Norwalk town, Fairfield CT",1295,0.0339 
"09001","56060","0437.00","Fairfield CT","Norwalk town, Fairfield CT",1962,0.0514 
"09001","56060","0438.00","Fairfield CT","Norwalk town, Fairfield CT",3331,0.0873 
"09001","56060","0439.00","Fairfield CT","Norwalk town, Fairfield CT",2115,0.0554 
"09001","56060","0440.00","Fairfield CT","Norwalk town, Fairfield CT",2436,0.0638 
"09001","56060","0441.00","Fairfield CT","Norwalk town, Fairfield CT",1995,0.0523 
"09001","56060","0442.00","Fairfield CT","Norwalk town, Fairfield CT",1904,0.0499 
"09001","56060","0443.00","Fairfield CT","Norwalk town, Fairfield CT",1855,0.0486 
"09001","56060","0444.00","Fairfield CT","Norwalk town, Fairfield CT",1258,0.033 
"09001","56060","0445.00","Fairfield CT","Norwalk town, Fairfield CT",1352,0.0354 
"09001","56060","0446.00","Fairfield CT","Norwalk town, Fairfield CT",1482,0.0388 
"09001","63480","2401.00","Fairfield CT","Redding town, Fairfield CT",1884,0.5142 
"09001","63480","2402.00","Fairfield CT","Redding town, Fairfield CT",1780,0.4858 
"09001","63970","2451.00","Fairfield CT","Ridgefield town, Fairfield CT",1003,0.1055 
"09001","63970","2452.00","Fairfield CT","Ridgefield town, Fairfield CT",1568,0.1649 
"09001","63970","2453.00","Fairfield CT","Ridgefield town, Fairfield CT",2462,0.259 
"09001","63970","2454.00","Fairfield CT","Ridgefield town, Fairfield CT",1204,0.1267 
"09001","63970","2455.00","Fairfield CT","Ridgefield town, Fairfield CT",1118,0.1176 
"09001","63970","2456.00","Fairfield CT","Ridgefield town, Fairfield CT",2151,0.2263 
"09001","68170","1101.00","Fairfield CT","Shelton town, Fairfield CT",1405,0.0818 
"09001","68170","1102.01","Fairfield CT","Shelton town, Fairfield CT",1982,0.1154 
"09001","68170","1102.02","Fairfield CT","Shelton town, Fairfield CT",2235,0.1301 
"09001","68170","1103.01","Fairfield CT","Shelton town, Fairfield CT",3024,0.1761 
"09001","68170","1103.02","Fairfield CT","Shelton town, Fairfield CT",1556,0.0906 
"09001","68170","1104.00","Fairfield CT","Shelton town, Fairfield CT",1821,0.106 
"09001","68170","1105.00","Fairfield CT","Shelton town, Fairfield CT",2036,0.1186 
"09001","68170","1106.01","Fairfield CT","Shelton town, Fairfield CT",1083,0.0631 
"09001","68170","1106.02","Fairfield CT","Shelton town, Fairfield CT",2032,0.1183 
"09001","68310","2571.00","Fairfield CT","Sherman town, Fairfield CT",1834,1 
"09001","73070","0201.01","Fairfield CT","Stamford town, Fairfield CT",1666,0.0293 
"09001","73070","0201.02","Fairfield CT","Stamford town, Fairfield CT",2526,0.0444 
"09001","73070","0202.00","Fairfield CT","Stamford town, Fairfield CT",1429,0.0251 
"09001","73070","0203.01","Fairfield CT","Stamford town, Fairfield CT",1393,0.0245 
"09001","73070","0203.02","Fairfield CT","Stamford town, Fairfield CT",1205,0.0212 
"09001","73070","0204.00","Fairfield CT","Stamford town, Fairfield CT",1336,0.0235 
"09001","73070","0205.00","Fairfield CT","Stamford town, Fairfield CT",1695,0.0298 
"09001","73070","0206.00","Fairfield CT","Stamford town, Fairfield CT",1733,0.0304 
"09001","73070","0207.00","Fairfield CT","Stamford town, Fairfield CT",1644,0.0289 
"09001","73070","0208.00","Fairfield CT","Stamford town, Fairfield CT",997,0.0175 
"09001","73070","0209.00","Fairfield CT","Stamford town, Fairfield CT",2291,0.0402 
"09001","73070","0210.00","Fairfield CT","Stamford town, Fairfield CT",1331,0.0234 
"09001","73070","0211.00","Fairfield CT","Stamford town, Fairfield CT",2714,0.0477 
"09001","73070","0212.00","Fairfield CT","Stamford town, Fairfield CT",1807,0.0317 
"09001","73070","0213.00","Fairfield CT","Stamford town, Fairfield CT",1877,0.033 
"09001","73070","0214.01","Fairfield CT","Stamford town, Fairfield CT",978,0.0172 
"09001","73070","0214.02","Fairfield CT","Stamford town, Fairfield CT",1527,0.0268 
"09001","73070","0215.01","Fairfield CT","Stamford town, Fairfield CT",1320,0.0232 
"09001","73070","0215.02","Fairfield CT","Stamford town, Fairfield CT",887,0.0156 
"09001","73070","0216.01","Fairfield CT","Stamford town, Fairfield CT",1868,0.0328 
"09001","73070","0216.02","Fairfield CT","Stamford town, Fairfield CT",2279,0.04 
"09001","73070","0217.01","Fairfield CT","Stamford town, Fairfield CT",1638,0.0288 
"09001","73070","0217.02","Fairfield CT","Stamford town, Fairfield CT",2874,0.0505 
"09001","73070","0218.01","Fairfield CT","Stamford town, Fairfield CT",1984,0.0348 
"09001","73070","0218.02","Fairfield CT","Stamford town, Fairfield CT",1957,0.0344 
"09001","73070","0219.00","Fairfield CT","Stamford town, Fairfield CT",2408,0.0423 
"09001","73070","0220.00","Fairfield CT","Stamford town, Fairfield CT",1202,0.0211 
"09001","73070","0221.01","Fairfield CT","Stamford town, Fairfield CT",1031,0.0181 
"09001","73070","0221.02","Fairfield CT","Stamford town, Fairfield CT",1695,0.0298 
"09001","73070","0222.01","Fairfield CT","Stamford town, Fairfield CT",1647,0.0289 
"09001","73070","0222.02","Fairfield CT","Stamford town, Fairfield CT",2574,0.0452 
"09001","73070","0223.00","Fairfield CT","Stamford town, Fairfield CT",2521,0.0443 
"09001","73070","0224.00","Fairfield CT","Stamford town, Fairfield CT",919,0.0161 
"09001","74190","0801.00","Fairfield CT","Stratford town, Fairfield CT",1937,0.0895 
"09001","74190","0802.00","Fairfield CT","Stratford town, Fairfield CT",1657,0.0766 
"09001","74190","0804.00","Fairfield CT","Stratford town, Fairfield CT",2309,0.1067 
"09001","74190","0805.00","Fairfield CT","Stratford town, Fairfield CT",1564,0.0723 
"09001","74190","0806.00","Fairfield CT","Stratford town, Fairfield CT",1239,0.0572 
"09001","74190","0807.00","Fairfield CT","Stratford town, Fairfield CT",996,0.046 
"09001","74190","0808.00","Fairfield CT","Stratford town, Fairfield CT",1894,0.0875 
"09001","74190","0809.00","Fairfield CT","Stratford town, Fairfield CT",1930,0.0892 
"09001","74190","0810.00","Fairfield CT","Stratford town, Fairfield CT",1788,0.0826 
"09001","74190","0811.00","Fairfield CT","Stratford town, Fairfield CT",1813,0.0838 
"09001","74190","0812.00","Fairfield CT","Stratford town, Fairfield CT",1989,0.0919 
"09001","74190","0813.00","Fairfield CT","Stratford town, Fairfield CT",2527,0.1168 
"09001","77200","0901.00","Fairfield CT","Trumbull town, Fairfield CT",1243,0.0945 
"09001","77200","0902.00","Fairfield CT","Trumbull town, Fairfield CT",2951,0.2243 
"09001","77200","0903.00","Fairfield CT","Trumbull town, Fairfield CT",1677,0.1274 
"09001","77200","0904.00","Fairfield CT","Trumbull town, Fairfield CT",2457,0.1867 
"09001","77200","0905.00","Fairfield CT","Trumbull town, Fairfield CT",1710,0.1299 
"09001","77200","0906.00","Fairfield CT","Trumbull town, Fairfield CT",1343,0.1021 
"09001","77200","0907.00","Fairfield CT","Trumbull town, Fairfield CT",1778,0.1351 
"09001","83430","0551.00","Fairfield CT","Weston town, Fairfield CT",2061,0.5614 
"09001","83430","0552.00","Fairfield CT","Weston town, Fairfield CT",1610,0.4386 
"09001","83500","0501.00","Fairfield CT","Westport town, Fairfield CT",1487,0.1407 
"09001","83500","0502.00","Fairfield CT","Westport town, Fairfield CT",1661,0.1572 
"09001","83500","0503.01","Fairfield CT","Westport town, Fairfield CT",1532,0.145 
"09001","83500","0503.02","Fairfield CT","Westport town, Fairfield CT",1527,0.1445 
"09001","83500","0504.00","Fairfield CT","Westport town, Fairfield CT",1120,0.106 
"09001","83500","0505.00","Fairfield CT","Westport town, Fairfield CT",1880,0.1779 
"09001","83500","0506.00","Fairfield CT","Westport town, Fairfield CT",1360,0.1287 
"09001","86370","0451.01","Fairfield CT","Wilton town, Fairfield CT",1384,0.2108 
"09001","86370","0451.02","Fairfield CT","Wilton town, Fairfield CT",2056,0.3131 
"09001","86370","0452.00","Fairfield CT","Wilton town, Fairfield CT",1075,0.1637 
"09001","86370","0453.00","Fairfield CT","Wilton town, Fairfield CT",809,0.1232 
"09001","86370","0454.00","Fairfield CT","Wilton town, Fairfield CT",1243,0.1893 
"09003","02060","4621.01","Hartford CT","Avon town, Hartford CT",2607,0.338 
"09003","02060","4621.02","Hartford CT","Avon town, Hartford CT",1483,0.1923 
"09003","02060","4622.01","Hartford CT","Avon town, Hartford CT",2332,0.3023 
"09003","02060","4622.02","Hartford CT","Avon town, Hartford CT",1291,0.1674 
"09003","04300","4001.01","Hartford CT","Berlin town, Hartford CT",1436,0.1675 
"09003","04300","4001.02","Hartford CT","Berlin town, Hartford CT",1848,0.2156 
"09003","04300","4002.00","Hartford CT","Berlin town, Hartford CT",2351,0.2743 
"09003","04300","4003.00","Hartford CT","Berlin town, Hartford CT",2936,0.3426 
"09003","05910","4711.00","Hartford CT","Bloomfield town, Hartford CT",1362,0.1402 
"09003","05910","4712.00","Hartford CT","Bloomfield town, Hartford CT",1200,0.1235 
"09003","05910","4713.00","Hartford CT","Bloomfield town, Hartford CT",2499,0.2572 
"09003","05910","4714.00","Hartford CT","Bloomfield town, Hartford CT",2785,0.2866 
"09003","05910","4715.00","Hartford CT","Bloomfield town, Hartford CT",1871,0.1925 
"09003","08490","4051.00","Hartford CT","Bristol town, Hartford CT",1376,0.0505 
"09003","08490","4052.00","Hartford CT","Bristol town, Hartford CT",1964,0.0721 
"09003","08490","4053.00","Hartford CT","Bristol town, Hartford CT",2800,0.1027 
"09003","08490","4054.01","Hartford CT","Bristol town, Hartford CT",1449,0.0532 
"09003","08490","4054.02","Hartford CT","Bristol town, Hartford CT",2231,0.0819 
"09003","08490","4055.00","Hartford CT","Bristol town, Hartford CT",2327,0.0854 
"09003","08490","4056.00","Hartford CT","Bristol town, Hartford CT",3113,0.1142 
"09003","08490","4057.00","Hartford CT","Bristol town, Hartford CT",1109,0.0407 
"09003","08490","4058.01","Hartford CT","Bristol town, Hartford CT",1466,0.0538 
"09003","08490","4058.02","Hartford CT","Bristol town, Hartford CT",1727,0.0634 
"09003","08490","4059.00","Hartford CT","Bristol town, Hartford CT",1840,0.0675 
"09003","08490","4060.01","Hartford CT","Bristol town, Hartford CT",1778,0.0652 
"09003","08490","4060.02","Hartford CT","Bristol town, Hartford CT",2163,0.0794 
"09003","08490","4061.00","Hartford CT","Bristol town, Hartford CT",1908,0.07 
"09003","10100","4101.01","Hartford CT","Burlington town, Hartford CT",2008,0.5535 
"09003","10100","4101.02","Hartford CT","Burlington town, Hartford CT",1620,0.4465 
"09003","12270","4641.01","Hartford CT","Canton town, Hartford CT",2061,0.4702 
"09003","12270","4641.02","Hartford CT","Canton town, Hartford CT",2322,0.5298 
"09003","22070","4701.00","Hartford CT","East Granby town, Hartford CT",2183,1 
"09003","22630","5101.00","Hartford CT","East Hartford town, Hartford CT",917,0.0429 
"09003","22630","5102.00","Hartford CT","East Hartford town, Hartford CT",1037,0.0485 
"09003","22630","5103.00","Hartford CT","East Hartford town, Hartford CT",1663,0.0779 
"09003","22630","5104.00","Hartford CT","East Hartford town, Hartford CT",2460,0.1152 
"09003","22630","5105.00","Hartford CT","East Hartford town, Hartford CT",1482,0.0694 
"09003","22630","5106.00","Hartford CT","East Hartford town, Hartford CT",2299,0.1076 
"09003","22630","5107.00","Hartford CT","East Hartford town, Hartford CT",2050,0.096 
"09003","22630","5108.00","Hartford CT","East Hartford town, Hartford CT",1508,0.0706 
"09003","22630","5109.00","Hartford CT","East Hartford town, Hartford CT",1469,0.0688 
"09003","22630","5110.00","Hartford CT","East Hartford town, Hartford CT",1403,0.0657 
"09003","22630","5111.00","Hartford CT","East Hartford town, Hartford CT",1416,0.0663 
"09003","22630","5112.00","Hartford CT","East Hartford town, Hartford CT",1310,0.0613 
"09003","22630","5113.00","Hartford CT","East Hartford town, Hartford CT",1468,0.0687 
"09003","22630","5114.00","Hartford CT","East Hartford town, Hartford CT",879,0.0411 
"09003","24800","4841.00","Hartford CT","East Windsor town, Hartford CT",2814,0.5262 
"09003","24800","4842.00","Hartford CT","East Windsor town, Hartford CT",2534,0.4738 
"09003","25990","4803.00","Hartford CT","Enfield town, Hartford CT",953,0.0537 
"09003","25990","4804.00","Hartford CT","Enfield town, Hartford CT",1465,0.0826 
"09003","25990","4805.00","Hartford CT","Enfield town, Hartford CT",1387,0.0782 
"09003","25990","4806.00","Hartford CT","Enfield town, Hartford CT",2297,0.1295 
"09003","25990","4807.00","Hartford CT","Enfield town, Hartford CT",861,0.0485 
"09003","25990","4808.00","Hartford CT","Enfield town, Hartford CT",2041,0.115 
"09003","25990","4809.00","Hartford CT","Enfield town, Hartford CT",916,0.0516 
"09003","25990","4810.00","Hartford CT","Enfield town, Hartford CT",1314,0.0741 
"09003","25990","4811.00","Hartford CT","Enfield town, Hartford CT",1549,0.0873 
"09003","25990","4812.00","Hartford CT","Enfield town, Hartford CT",1764,0.0994 
"09003","25990","4813.00","Hartford CT","Enfield town, Hartford CT",1196,0.0674 
"09003","25990","5243.00","Hartford CT","Enfield town, Hartford CT",1998,0.1126 
"09003","27600","4601.00","Hartford CT","Farmington town, Hartford CT",1458,0.125 
"09003","27600","4602.02","Hartford CT","Farmington town, Hartford CT",2195,0.1881 
"09003","27600","4602.03","Hartford CT","Farmington town, Hartford CT",1578,0.1353 
"09003","27600","4602.04","Hartford CT","Farmington town, Hartford CT",2675,0.2293 
